"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrD0618W";299,710161593717;-3,09679552594262;0,241528372661193;1,30923326922069e-38;8,12036349123787e-37
"TrA0870W";29,0595075113254;-3,0967476377947;1,02977530360823;0,000229321265171933;0,000886323287496865
"TrE0210W";4,83223673403653;-3,09657360575656;1,52001379683328;0,00337664179582213;0,00986392136598447
"TrD0602W";4013,41260934871;-3,0964159766665;0,302942599040061;1,71825547956463e-25;5,79424663335386e-24
"TrF1048W";5,05619963942581;-3,09502390569609;2,78250703840651;0,00863826611113174;0,0224802030164817
"TrB1570C";50,1506736959963;-3,09361721231828;0,58153845034941;1,18770355034625e-08;9,77556950600945e-08
"TrF1121C";283,773451106199;-3,08844469640553;0,830429829146897;1,60911199214845e-05;7,9052083725539e-05
"TrF0918C";1550,03856661731;-3,08833403390206;0,293383656694605;6,91993172808419e-27;2,54790419104725e-25
"TrF1191W";48,5693198163765;-3,08767795560455;0,350087662125746;2,16360899819178e-19;4,98778888521202e-18
"TrD0467W";28,8188845127425;-3,08202629932931;0,986661724317685;0,000141210302752409;0,000571417616645856
"TrB1211C";5,20268203660109;-3,08094876760381;1,24088946385128;0,00229099216473949;0,00700473543327039
"TrE0587W";1122,39865722896;-3,07159687787686;0,173169531234275;2,11621617574742e-71;4,50019847985471e-69
"TrF1143C";19,5950758775136;-3,05964191540298;0,669139073991132;6,73706069391668e-07;4,20864343109183e-06
"TrA1970C";130,977916729137;-3,05776023049899;0,397502686719578;1,56855708354571e-15;2,70614656845567e-14
"TrA0572C";364,349925426227;-3,05298021868674;0,287344673157467;3,40591760943657e-27;1,2766065284291e-25
"TrG1002W";3,72804987979019;-3,05010613477911;3,01245487856973;0,0108742116999352;0,0274290210392943
"TrD0719C";1016,27401296843;-3,04310967027198;0,376766520339482;7,13122028142969e-17;1,37351784348424e-15
"TrC1033W";30,1828585771054;-3,04167616399615;1,03238941592131;0,00024038714720708;0,000923952074473541
"TrA0072C";2252,72328748332;-3,03828391770811;0,26603810772737;3,69347639982317e-31;1,71579943779121e-29
"TrC1265W";2,61110419699095;-3,03634123006974;1,61377653517199;0,0046252418740318;0,0130539058308265
"TrE0069W";312,546534809495;-3,03546137043359;0,434036902597976;2,85248995106558e-13;4,07163634111004e-12
"TrF0025W";381,135425096195;-3,03514332556314;0,411689605766473;1,76115565841082e-14;2,75544173583194e-13
"TrC0735W";43,3534228654175;-3,03160521962041;0,773279681558589;8,2190416630287e-06;4,25446667306304e-05
"TrB0914W";41,4008463430595;-3,0312827847215;0,586303731547679;2,51930440688254e-08;1,97080720117989e-07
"TrB0080C";13,6362163146884;-3,02940174703383;0,891883956165335;9,3349942508892e-05;0,000391904271129192
"TrD0374W";10,7349337809757;-3,0187881811465;0,860938249140009;7,43491244963908e-05;0,000318028685243182
"TrA0684C";117,800838090688;-3,01849795756477;0,576261769349482;1,69026023772822e-08;1,35689612304531e-07
"TrA1605C";1266,63548623567;-3,01742341236424;0,252699804657272;6,77413353780321e-34;3,54705886753314e-32
"TrC0437W";269,519856203448;-3,01666213883699;0,221816111103478;4,46050615373448e-43;3,54797512381018e-41
"TrB1698C";595,027611308349;-3,01500838138555;0,226466723201921;2,13172776895856e-41;1,53190367948608e-39
"TrF1049W";24284,1985959584;-3,00685069231986;0,229969597364412;5,13661374758796e-40;3,38756425632067e-38
"TrA1889C";448,130079476931;-3,00673576231823;0,426847393229006;1,98935863115721e-13;2,88706364020308e-12
"TrB0705C";33476,6108523941;-3,00639586863818;1,266763791085;0,000991162885525104;0,00331873948173894
"TrD0372W";25,7685612826098;-3,00103326056371;0,643673483258193;3,410671084718e-07;2,23376446906107e-06
"TrB1039W";5310,28694355116;-2,99954568314118;0,588018612424883;3,7745008355152e-08;2,87284167552774e-07
"TrB0631W";2387,85037371011;-2,99805441426834;0,653222532434908;4,13280015203618e-07;2,67145022234597e-06
"TrF1085W";138,183499545595;-2,99232544419958;0,351845476954452;1,87647213354679e-18;4,01495680319458e-17
"TrD0080W";46,1567237136627;-2,99049423899347;0,630645214296053;2,14373426314344e-07;1,4523869325068e-06
"TrE0990C";475,048807659905;-2,98629835978824;0,500557283111133;2,51238476880364e-10;2,53919003791793e-09
"TrG0038C";198,412422914742;-2,97450326116739;0,357819102644831;1,08070515908108e-17;2,18659179759705e-16
"TrF0194W";3,45182138839466;-2,96150198923938;1,92988141847966;0,00778421776848063;0,0205866876009056
"TrE0066C";18,4001447327758;-2,95518036896283;0,794728988862166;2,45698111703711e-05;0,00011674301522812
"TrG0111W";90,6996921397536;-2,95126976024348;0,351528693389106;6,01603846673139e-18;1,23643236337951e-16
"TrF0250W";26,7299647490125;-2,94515037021065;0,705975418844343;3,46985385484215e-06;1,93171199555445e-05
"TrC1531W";14,4539376956843;-2,94486235798096;1,19287135955497;0,00101406659262857;0,00338672240230439
"TrA0181C";1042,78123316015;-2,94314968578837;0,430187088573307;7,96723893075891e-13;1,08379412086825e-11
"TrF0253C";118,839187321046;-2,94215809517423;0,390701300453461;5,92509482936378e-15;9,70746668584444e-14
"TrG1150C";29,9496153545021;-2,93835221927056;0,540388402004684;7,49325745117592e-09;6,36346720792609e-08
"TrB0707C";744,642710246772;-2,93652709169445;1,08820922554721;0,000477593809098635;0,00171250085712587
"TrB0315W";166,433203587741;-2,92795217449772;0,661276405346979;9,14563791031539e-07;5,60244250590749e-06
"TrB0413C";377,829778722385;-2,92716738160282;0,325701941102989;2,8176509670734e-20;6,84380491303143e-19
"TrC0030C";85,6178543088176;-2,92537061952655;1,66232996838361;0,0033575171384803;0,00981080442595759
"TrE1049W";20011,8384889903;-2,92399054830477;1,24580217758611;0,00109412297266824;0,00362043867107115
"TrB0121C";8,26410082293526;-2,92214300904059;1,03021278937459;0,000529284398134073;0,00187717611591458
"TrG0629W";357,674498657252;-2,92135610993701;0,251673578357324;4,84525754929965e-32;2,39277647695272e-30
"TrF0750W";12,2649692480507;-2,91928091013658;0,799932187439458;3,16640940714102e-05;0,000146770400455558
"TrG0323W";252,317750483835;-2,91620456847404;0,310113330312298;6,56208936253482e-22;1,80891458088923e-20
"TrE0039W";46,9159521545308;-2,91603325452621;0,688581609252275;2,33990645709594e-06;1,33819019116025e-05
"TrG0760C";1142,92604775662;-2,91053926052804;0,192049438588103;9,27797052620916e-53;1,08625227958539e-50
"TrD0465W";84,328293018981;-2,90754059593665;0,685319783975093;2,11455722676811e-06;1,21935175998471e-05
"TrB0496C";6780,86959140115;-2,90660696827034;0,180037997309233;1,487789506223e-59;2,2798186257123e-57
"TrA0435W";4134,13151889417;-2,9043218914097;0,339611190486642;1,34038445507919e-18;2,92192594600945e-17
"TrA0119C";230,70692797345;-2,8923199258282;0,277385560297818;2,07863873855844e-26;7,34217479856913e-25
"TrB1796W";93,9172719585935;-2,88823730375071;1,34143540427197;0,00182260935445599;0,00571091134518213
"TrB1539C";4399,73893067753;-2,87791595789479;0,499534539420788;1,02810985334192e-09;9,75674378125935e-09
"TrA0251C";123,590079691109;-2,87642188699398;0,427424026888558;1,79439296369084e-12;2,31692375237404e-11
"TrG0010C";63,4436911332306;-2,87485370200628;0,498766473066664;9,37898874642996e-10;8,94135981132664e-09
"TrA0585W";810,98330585927;-2,87477822375594;0,299910117251565;1,08780153752644e-22;3,14858111695152e-21
"TrA2059W";21,190148885688;-2,87158472346348;0,76888577492787;2,44773112467776e-05;0,00011640966827541
"TrE1291C";2,5062077576213;-2,86258876362825;2,52765103125357;0,0103839664129564;0,0263454906313625
"TrA1865C";6,38489775446641;-2,86066348865528;1,97120278740359;0,00869918587863468;0,0226105055762967
"TrD1328C";113,587778671989;-2,8584941732606;0,60446811101565;2,35278062823987e-07;1,58371926009428e-06
"TrE0028C";71,5499053345163;-2,85503346642624;0,372175010772798;2,51055461937886e-15;4,26753330080387e-14
"TrB1272W";3,13177559645814;-2,85372675296256;1,96820827067656;0,00911818665561567;0,0235293474372252
"TrF0084C";6,37864109315085;-2,85286140077227;1,48207225057688;0,00415800313116693;0,0118865274696185
"TrC1436W";3094,75034520519;-2,85167153479383;0,427371975592135;2,88297346840117e-12;3,61934741454701e-11
"TrC1395C";11,0648303459414;-2,84842372969521;1,05083471423298;0,000677773540728524;0,00234319850510658
"TrD0357W";92,6383804837993;-2,8464551110784;0,760969757674335;1,72851217134464e-05;8,41640038570615e-05
"TrD0020C";30,485240291629;-2,84002721891776;0,675573328504274;3,02696533906799e-06;1,70032230906137e-05
"TrG0476W";17176,7175892668;-2,83896202716381;0,458898771961688;6,81917713513558e-11;7,31027013869473e-10
"TrB0351C";10,1745621903212;-2,83797367718207;0,795813335256471;5,52145384888977e-05;0,000242655204999711
"TrE0330C";4494,82671073844;-2,83263686366398;0,249226250805329;8,89869096311617e-31;4,04909868278037e-29
"TrF0097C";1,74678050381592;-2,83060083495673;3,89121084552739;0,0127956636108551;0,0315501218232633
"TrA0485W";457,583658846778;-2,82870883925119;0,32689824346874;6,10495179533886e-19;1,37098270921187e-17
"TrF0086C";38,2511710165199;-2,82646234400476;0,528272535386068;1,56279695432387e-08;1,26529481461187e-07
"TrG0402W";785,545002186226;-2,82135590362155;0,742580441007757;1,36515210290196e-05;6,80942312696906e-05
"TrA0022W";49,5262813435631;-2,8091356419047;0,507992231216684;3,88187445506379e-09;3,43371237875761e-08
"TrE0437W";11,2543314368894;-2,80442168623628;0,742364570049927;2,39622958610504e-05;0,000114064469105594
"TrF0716C";2,3138931208344;-2,80267879476108;1,5440997354048;0,00656628548340585;0,0177393556487138
"TrD0040C";586,433113832214;-2,79715845233905;0,265906911195977;8,3628996006046e-27;3,05759346801052e-25
"TrA0519W";2602,08102860877;-2,79226762219304;0,173990268873897;7,26386256402797e-59;1,09694852053872e-56
"TrE1290W";539,446227561563;-2,79210841125543;0,652871461708038;1,71159970233997e-06;9,99712382196329e-06
"TrC0967C";12265,294794958;-2,78397318461989;0,221895188618148;4,8923121101906e-37;2,86392652742618e-35
"TrE0653C";38,0948227871248;-2,77254492474955;0,425581326098594;1,16911489240912e-11;1,38433831578444e-10
"TrA0776W";24,4760510227829;-2,76987731076472;0,55853090789227;9,20474696513705e-08;6,59652430376397e-07
"TrA2078C";25,5788603832846;-2,76680341479987;0,523637830249499;2,10010900766967e-08;1,65655835427085e-07
"TrB1132W";7,44700101522086;-2,76576948719351;1,49716807617685;0,00780746000846606;0,020637679677376
"TrC0010W";6,12158419852034;-2,75527190983929;1,1539412350223;0,00212921611993352;0,00656015138075319
"TrD0059W";1,73310219158802;-2,74548129507042;3,30070581514152;0,0139413449604033;0,0339810092368192
"TrD0595C";59,6918590689843;-2,73805971390004;0,464691993185768;4,40631352694699e-10;4,35614676952444e-09
"TrF0054W";309,958727352536;-2,73333484548779;0,222407590171806;1,42462318981967e-35;7,89604980740479e-34
"TrB0864C";12277,7378205;-2,73244183655983;0,429613527157335;2,39057801475449e-11;2,72536355730216e-10
"TrG0922W";2,11939638037567;-2,73182345218589;3,01042886101529;0,0137211900966636;0,0335391302448383
"TrE0586C";522,258261064533;-2,7277694356571;0,182980878126628;3,39171894043468e-51;3,68142826659681e-49
"TrD0064W";33,0590579464247;-2,72613495110704;0,499801535576206;6,52896551176078e-09;5,58553535570996e-08
"TrD1414C";68,9034030748833;-2,72549973261815;0,41985235530008;1,07167908155693e-11;1,27475982075607e-10
"TrE0144C";40,17604319145;-2,72398511225088;0,511432744765329;1,25645722570829e-08;1,02765182824807e-07
"TrE0201W";68,9671566037343;-2,72009790099021;0,676396431296088;6,60531627130743e-06;3,49377642370677e-05
"TrC1394W";2730,38380582545;-2,71945255237479;0,714860110069081;1,43658998202279e-05;7,13161868159954e-05
"TrB1509W";3970,2270907058;-2,71640353481069;0,291969613158436;1,57984272715907e-21;4,21022026010167e-20
"TrC0121W";57,0861885561151;-2,71416203891518;0,35437044382938;2,61900683823294e-15;4,43020312571222e-14
"TrD0093W";1380,10359621192;-2,71083410102866;0,660164746150403;4,07536013325927e-06;2,2303178880547e-05
"TrA0137C";961,603896105483;-2,70905718720096;0,240629186885719;2,7241205021951e-30;1,20788662267544e-28
"TrC1015W";11,936214235312;-2,70337830042293;0,759659239886644;6,0046443166768e-05;0,000262011699245278
"TrE0061C";26,8830640267777;-2,69687582668255;0,644634277110014;3,47226158126055e-06;1,93171199555445e-05
"TrF1137W";114,106022066474;-2,6957453238834;0,321340647844302;6,22850282518569e-18;1,27757872910305e-16
"TrB1305C";83,4754601017723;-2,69523787281477;0,898167111636013;0,000243890383871182;0,000936726059689539
"TrB0414W";256,191512921337;-2,69499204153176;0,585814872453019;4,64063393978001e-07;2,97205935172143e-06
"TrC1058C";95,5578562687244;-2,69341430447859;0,368705137743105;3,56923575787113e-14;5,50984245881736e-13
"TrA2083W";11,8156310218968;-2,6926377371075;1,00672045873423;0,000800374904154011;0,00272367945829027
"TrB0197C";587,623065033695;-2,68914029076748;0,69192504913594;1,04799829973262e-05;5,32949843007025e-05
"TrF0768C";278,042053754979;-2,68611030782458;0,426425340170822;3,56566964368558e-11;3,94419083728278e-10
"TrC1102C";70,0835846020786;-2,68329002964727;0,499058194110723;9,9415864956567e-09;8,25428934539784e-08
"TrA1544W";454,085650688925;-2,68263008561764;0,317986072442381;4,01300761684474e-18;8,37986760872188e-17
"TrB1266C";938,822375615776;-2,68225546945986;0,179028829730117;1,28645824679141e-51;1,4260526522943e-49
"TrG0127W";10,279901552336;-2,67934198305918;3,14616101172918;0,0149187816352742;0,03599298556137
"TrB0305W";433,64210790092;-2,67857306106489;0,381373255039387;2,65570609668759e-13;3,80639030639405e-12
"TrG0818W";32,6835904172884;-2,67268918964877;0,498791009710823;1,38554854812646e-08;1,12968825285428e-07
"TrA0114C";263,726446063705;-2,66692064543558;0,376087287219216;1,70551433030436e-13;2,49249078846724e-12
"TrB1588C";7694,23838820299;-2,66130986067493;0,71883523383292;2,26174227207612e-05;0,000108256106913336
"TrC0564C";2,98506906816805;-2,65646284776047;1,64875334528869;0,00824998640790612;0,0216209402339994
"TrB1589W";167,645425779668;-2,65574093797604;0,394413332548928;2,27410148180371e-12;2,89330127477346e-11
"TrA2061C";960,644308099069;-2,65433796308431;0,954399668597418;0,000468093488610285;0,00168190832804109
"TrE0537C";27,1011849781776;-2,63504724018099;0,543254637114233;1,73511732267598e-07;1,19025164596996e-06
"TrB0276W";3849,76189060387;-2,63285285617206;0,146975269802391;2,57737290178794e-72;5,71409056098518e-70
"TrB0437W";27,3808732599907;-2,6316031712641;0,512262754836077;4,53748158474588e-08;3,41375870852362e-07
"TrA1963W";23,3584855403717;-2,62897027261844;0,621727470188664;3,14589283612259e-06;1,76048353127805e-05
"TrD0466C";5,98895121304545;-2,62727517535432;2,04800245446239;0,010864671955235;0,0274115936497696
"TrE0100W";5,60498601255413;-2,62319390476395;1,06847634497564;0,0025172255081841;0,0076137851365104
"TrA0330C";954,111786844933;-2,62267844319847;0,420129936383622;5,41817292835379e-11;5,87485555811097e-10
"TrF0449C";6,59241893886172;-2,6219492145559;0,992293742612105;0,00135894486992788;0,00438804014398775
"TrD0899W";1578,91785464675;-2,62081957016848;0,350140851835699;8,80056704190617e-15;1,42173501669244e-13
"TrE0151C";8,23039011036478;-2,61522556384969;0,806542439106969;0,00017241324938704;0,000684137874567008
"TrG0631W";11,519329715148;-2,61149670801457;0,741286129240419;7,39201828675017e-05;0,000316323739416578
"TrG0604C";158,687547604182;-2,6093043469768;0,244728811836062;2,26874676571506e-27;8,59648774500034e-26
"TrA0214C";13,8102063759701;-2,60745220171124;0,667004550851294;1,55352018955335e-05;7,64651883568537e-05
"TrA1937W";5,61875037516451;-2,59799243784662;1,16778983301134;0,00313501986812553;0,00923837868378621
"TrB1934C";120,047662156198;-2,59445201629737;0,469640749410317;4,16037812132357e-09;3,66450887778459e-08
"TrG1151C";14,8285250546109;-2,59028618600815;0,710925408416206;4,45459545720701e-05;0,000200159054178944
"TrF0308W";29,9105872315814;-2,58983653008565;0,645029914950638;7,52234760527045e-06;3,92699709653898e-05
"TrC0439W";25,6712303571797;-2,58844066318285;0,470298978574831;7,2370398811184e-09;6,15089360205985e-08
"TrF0217C";3,8973419616279;-2,5874609034352;1,57571818643116;0,00974811885684708;0,0248837330936665
"TrC0035W";20,5919961570681;-2,58597025144242;1,04399018720486;0,00130466497369793;0,00424036463690969
"TrD0600C";31,659724464414;-2,58509489447927;0,393719917655482;9,9519394291903e-12;1,18921111068994e-10
"TrF0872C";18,0925047408857;-2,58492889559151;0,604912607271959;2,45649285822597e-06;1,39948909692262e-05
"TrF0372W";30,1113500680789;-2,58142528476603;0,558372827908029;5,51176710920089e-07;3,49134427221114e-06
"TrG1013C";143,067616511066;-2,58124249307998;0,376526972989062;1,00609892658819e-12;1,33889537867803e-11
"TrC0159C";70,0819074039374;-2,57840926037113;0,320867762198736;1,5379979913004e-16;2,88236314196945e-15
"TrF0228C";21,5603491971861;-2,5771152237792;0,737732868640349;6,55410202342897e-05;0,000283376527320041
"TrA0966W";140,6349225764;-2,57225486198649;0,804637965149695;0,000144582464547721;0,000583481518430386
"TrG1147C";280,599016810692;-2,57123294753415;0,667504336867368;1,21683280550692e-05;6,11349943750344e-05
"TrE0047W";58,887837625732;-2,55539814988052;0,463357025132747;4,43346951192428e-09;3,89189151762856e-08
"TrA0505W";155,440574151484;-2,55198796834696;0,250248317630407;3,21967888037103e-25;1,06504933122115e-23
"TrE0147C";765,677320690527;-2,54157682888009;0,242832171164085;1,7408202841978e-26;6,16984604127249e-25
"TrG0054C";2150,93985319981;-2,54013853610046;0,300741686735707;3,49590343292134e-18;7,32943939055138e-17
"TrF0767C";310,828190878697;-2,53927884892865;0,414643924301426;1,22513231804026e-10;1,27786574113909e-09
"TrB1251W";20,8689556473604;-2,53883396961028;0,682867498527427;3,03550662481808e-05;0,000141331452326204
"TrE0629W";3272,367203952;-2,53819202416432;0,158572826991272;1,71829769066111e-58;2,48675860231788e-56
"TrB1294W";2,40486380226006;-2,53787648850602;1,7587721970571;0,0120485479097055;0,0299346373913046
"TrD0523C";2399,5577994535;-2,53407580275466;0,610359579079368;3,90972600984188e-06;2,15552090066415e-05
"TrE0238C";2614,93543127413;-2,53049054123044;0,930620536577754;0,000610719325970335;0,00213475188749107
"TrA0659W";435,436065526713;-2,52106332998374;0,46912495472242;9,87501071608253e-09;8,21209989318276e-08
"TrA1547C";31,8030810618218;-2,51507010451334;0,462287859196126;8,50275605994635e-09;7,13930041455608e-08
"TrA0175W";73,3061352311222;-2,51233961357662;0,695964896317014;3,52494771269926e-05;0,000161877281473452
"TrA1619W";12670,7805473109;-2,5123085938022;0,355982066722273;2,24611223088283e-13;3,2326642880938e-12
"TrF1186W";411,303021371699;-2,51142685787574;0,33038116679737;3,80791875908805e-15;6,31823462893272e-14
"TrG0322W";233,319473914541;-2,50953543586949;0,371126581787728;1,92598832673983e-12;2,48069201046094e-11
"TrB0828C";20793,6670145182;-2,50900491348021;0,60179448609285;3,31961382406874e-06;1,85371790175757e-05
"TrB0401C";3221,17532512811;-2,50810961538451;0,294087592646594;2,10146440536006e-18;4,47796709690222e-17
"TrD0076C";8,38652094586359;-2,50797848909457;0,968267823604601;0,00172845204220127;0,00545232910892154
"TrA1064W";2215,10797268131;-2,50495386169223;0,946348618809801;0,000756377778679598;0,00258747749633664
"TrD1267W";536,956204082907;-2,50419160248514;0,267673810491108;1,12842128885139e-21;3,03828160977558e-20
"TrG0427W";7821,14748215071;-2,49862728826796;0,875216376726718;0,000407807495450105;0,00148319514924611
"TrD1013C";379,904722135464;-2,49671049127456;0,435226397667494;1,35475648288378e-09;1,2683344610646e-08
"TrB1940C";378,898733603467;-2,49310808785762;0,332339957807635;9,06786515536558e-15;1,46264945694906e-13
"TrA1618C";2304,22146238051;-2,49049353488469;1,01412169104247;0,00123797557998264;0,00404633172629206
"TrC1387W";521,901879496941;-2,49025547402994;0,239908090218261;4,49795477915608e-26;1,55194333770882e-24
"TrD0818W";6,28480786372436;-2,48876852013643;0,997895221621749;0,0025479931838129;0,00769121928601691
"TrG1016C";51,8280542358605;-2,48828509928637;0,46411220789636;1,1645974193307e-08;9,59296846594931e-08
"TrB0017C";8,31239805816147;-2,48715547213623;1,02314420020614;0,00191815346554101;0,00597344862849293
"TrA0064W";7,27603105043749;-2,48409967003021;0,859515869465613;0,000514741835220981;0,00183183399009652
"TrF0495C";14,4688649691069;-2,48134084731284;0,801212697605349;0,000326196179077034;0,00121565242703244
"TrF1208W";9,69698242310185;-2,47815138444549;1,03306709999061;0,00175719016019589;0,00553337004207952
"TrF0654W";2984,18885833777;-2,47681774838641;0,683748221689002;3,40810997128011e-05;0,000156857358218811
"TrD1202W";224,672540098589;-2,47387361960482;0,683094897264528;3,46760201049324e-05;0,000159454602600792
"TrA1902W";101,572348919748;-2,4733381805958;0,356803245937485;6,32473793012773e-13;8,71742979258346e-12
"TrD0002C";95,5493800853126;-2,47301539452663;0,353525672183588;4,03572159581485e-13;5,67506329667892e-12
"TrG0030C";56,9937577085472;-2,47038874609738;0,679046462679786;3,33268160602383e-05;0,000153634911475644
"TrC0742W";8,43051644197782;-2,46473500765801;1,1166166683805;0,00327003991193113;0,00958745522856568
"TrC0827C";95,9555521995694;-2,46468629971093;0,561788113573044;1,50888795724827e-06;8,8678017566424e-06
"TrF1135C";188,063295077101;-2,46431347342301;0,321848697717668;2,88363586833268e-15;4,84636866903654e-14
"TrC0897W";73,1453950061962;-2,46282228923184;0,306884644233703;1,56219443623958e-16;2,92245350549666e-15
"TrC1406W";8,33742550202504;-2,4584563665087;1,33547203097708;0,00614127902839641;0,0167606410361159
"TrE0738C";343,135350885022;-2,45815453189678;0,286822557429077;1,59984974535341e-18;3,4443046170625e-17
"TrA0267W";473,439234854897;-2,45772799179544;0,369765924038552;4,41888400393529e-12;5,44264436418508e-11
"TrB0256C";74,2574188007564;-2,45020163500131;0,397315114642741;1,00884060165589e-10;1,06075873554534e-09
"TrC1360C";574,578691861551;-2,44602391229501;1,01196264248984;0,00145681672176692;0,00467365463079166
"TrG1007C";3,34207944567402;-2,44341339147723;1,54942140395849;0,0107537410042944;0,0271646015187266
"TrA2026C";240,132595563439;-2,44215935635436;0,556626827682183;1,49894956670467e-06;8,81436483355681e-06
"TrC0292C";357,129291302259;-2,4417568004459;0,220820918694231;2,96978762904537e-29;1,25284158277946e-27
"TrE0846C";7,28797761151662;-2,43429601601141;0,9787207664068;0,00170667031706808;0,00539220882469662
"TrE0303W";376,690702170593;-2,43356309091904;0,244654282447446;3,9240894013292e-24;1,22789824510061e-22
"TrG0430W";712,295504962965;-2,42966089522346;0,265844545596511;9,37842188909192e-21;2,34911432895043e-19
"TrF1089W";145,96694360985;-2,4249685185253;0,378008422993615;2,03298945096225e-11;2,34074586508582e-10
"TrD1313C";4,91835585928837;-2,42272726188842;1,09650768443241;0,00386095958371301;0,0111105216410631
"TrB0311C";87,547628183855;-2,42064318610467;0,474955888074422;5,00687330094884e-08;3,73990106063705e-07
"TrD0543W";617,889292086761;-2,41898697879808;0,457330214779579;1,42398766449158e-08;1,15831002841548e-07
"TrE0159C";58,7409286754541;-2,41693085020744;0,584174507894377;4,58213132675297e-06;2,48935393246955e-05
"TrG0411W";33,3014703733614;-2,41232326568527;1,08869341592801;0,00248345531973353;0,00751600477247268
"TrG0050C";10,4380138768015;-2,4105709140449;1,33060591431947;0,00656245879475512;0,017733615311553
"TrG0131C";4997,90315014161;-2,40857299200173;0,154499224712983;8,22474970826372e-56;1,12765647315932e-53
"TrE0635C";12,5821901797617;-2,40425446564924;0,998612107364539;0,00169646458142865;0,00536158960827619
"TrB0598W";14937,4481660291;-2,40298580731215;1,33514953187729;0,00487173243766701;0,0136865602589621
"TrA1952W";669,615126669501;-2,40258034580987;0,727321080069192;0,000114676095098415;0,000472863043500391
"TrG1021W";112,905188848446;-2,39046829513787;0,397994909890478;2,80363421530112e-10;2,8198714790963e-09
"TrD1280C";12,6860954062333;-2,38615634482046;0,736159563652217;0,000170247500852866;0,000675801508147375
"TrC0081W";30,6154368181126;-2,38308964735279;0,445897136295418;1,77236099799859e-08;1,41517253633298e-07
"TrG0065W";289,948787642618;-2,38236686135541;0,169938660502849;1,60009287461988e-45;1,44982328291644e-43
"TrC0403C";5448,70566205573;-2,38078217504978;1,13941741506827;0,00301853861684375;0,00894318236778841
"TrB1448W";10983,6535000144;-2,37198218341739;0,674306759710257;5,41147526720245e-05;0,00023822379503274
"TrA1255W";2208,64597702543;-2,37072466322329;0,702824864568728;9,11233019080361e-05;0,000383328544966385
"TrB0038W";70,5815777828242;-2,36888259847659;0,513998030887684;6,14027480221676e-07;3,8543170746445e-06
"TrA1876W";552,914756442739;-2,36651476504317;0,296705689867628;2,35872925498704e-16;4,35008121008228e-15
"TrF1127W";151,538977706884;-2,3658459259068;0,369213880564887;2,25224165194792e-11;2,57894044102168e-10
"TrE0098C";76,6961793139206;-2,36237255237708;0,297693703970209;3,51635139383117e-16;6,38334172887121e-15
"TrC1326C";42,52641615803;-2,36089400538693;0,6630017539941;4,92522205586147e-05;0,000219168946781318
"TrE1230C";3177,44520086622;-2,36035616977137;0,292652178897203;1,05243683591255e-16;2,00482483184804e-15
"TrG0790C";5,35438182027032;-2,35747257946368;0,963513425804669;0,00262013329470169;0,00788841055498167
"TrF0334W";2,88683116644168;-2,35566167356336;2,0054187805766;0,0148117407464654;0,0357678652556592
"TrD1112W";664,721170401581;-2,35439392028438;0,36088865310016;1,03485285116323e-11;1,23377193468202e-10
"TrG0177W";18,7093593869757;-2,35378113235377;0,652334432102825;5,30222698530116e-05;0,000234305365508219
"TrB1744W";88,9223105026824;-2,35223409677002;0,368720436279813;2,78072782659448e-11;3,13245231925562e-10
"TrA1826C";35,3838690949339;-2,34871641447444;0,579210796920544;6,80304804987339e-06;3,58199902373324e-05
"TrF0496C";8,12956211528512;-2,34646246585833;1,70078558219738;0,0122754814360993;0,0304259078411404
"TrA1630C";1933,16052752263;-2,34566199266916;0,141382419778837;1,37217888894036e-62;2,19970831119363e-60
"TrB0610C";156,416649717295;-2,34020374362273;0,469238072883057;8,92088448486595e-08;6,4107321608485e-07
"TrD1111W";4653,74033514238;-2,337614089018;0,332355317554065;3,11966659303653e-13;4,42873649856139e-12
"TrA0115W";596,942956074133;-2,33452787765513;0,328990728780012;2,00308719613498e-13;2,9029441701984e-12
"TrA2054W";422,116401554385;-2,32789250552213;0,48856337497715;2,46648449595554e-07;1,65172033726586e-06
"TrB0205W";24,5025407758267;-2,32235685236348;0,620794591040802;2,79616459228722e-05;0,000131420997075475
"TrA1543C";15,4328840839456;-2,32012967823316;0,746612924392105;0,000259986873460635;0,000993786948444539
"TrE0948C";627,918975111397;-2,31969901677295;0,199183121275828;3,97295152822616e-32;1,98077296287639e-30
"TrB1745W";317,38846106036;-2,3185099196107;0,239778978396108;6,486510901883e-23;1,89857987633766e-21
"TrG0123W";4,18087175601169;-2,31582703681408;1,18277138775695;0,00697178181408247;0,0186990904768956
"TrD0248C";365,644844027788;-2,30772871746462;0,817959263866609;0,000571341077713251;0,00200991695805944
"TrA0445C";1,70131527166074;-2,30241274783213;2,54193222983193;0,0190166842041187;0,0443297202252611
"TrG0638W";182,728734780519;-2,30049129238404;1,47126241466818;0,00761649233011971;0,0201995037108291
"TrG1131C";137,92060069655;-2,29731010683234;0,301678275656293;4,53361991044432e-15;7,47473409285282e-14
"TrB1460W";17,9122229885604;-2,29702024618547;0,658367510558505;7,39113547278524e-05;0,000316323739416578
"TrG0866C";384,581562605252;-2,29623658038181;0,20815357785381;4,42468941049043e-29;1,85161701434981e-27
"TrE1205W";61,6717140844751;-2,2930931176167;0,504064400306349;8,52669308457106e-07;5,26248569227312e-06
