"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrE1152W";141,791825647018;-2,13730250240648;0,290355948307625;3,36392907872627e-14;5,87566279084189e-13
"TrE0330C";4494,82671073844;-2,13542143971835;0,248473815801926;1,22042127503455e-18;3,06394707329314e-17
"TrA0119C";230,70692797345;-2,13456127153791;0,267933940604372;2,7987951884272e-16;6,02065036533666e-15
"TrF0015W";895,56097256253;-2,13202195173372;0,302985190621673;3,89659344042336e-13;6,19212935835861e-12
"TrF1102W";421,378189110722;-2,13148889655311;0,324048193111556;8,06804665248374e-12;1,11649843411169e-10
"TrC1436W";3094,75034520519;-2,13003750362918;0,428072373322646;1,04858900370755e-07;8,55106339974764e-07
"TrF0211C";7,04902406105101;-2,12975942182578;1,34998933341342;0,0118365300649998;0,0332725348567174
"TrB0005C";7,36303160078427;-2,12575705393167;0,930981466862199;0,0033712350336738;0,0112689230850126
"TrB0198W";622,293005487999;-2,12326831402055;0,645988029749464;0,000140125640757723;0,000664101946782196
"TrA1530C";13,0979502544198;-2,1197920268088;0,695499180906342;0,000371982267099436;0,0016105571208568
"TrA1963W";23,3584855403717;-2,11606199036957;0,573882311209813;3,77558437580792e-05;0,000199683856894437
"TrA1937W";5,61875037516451;-2,11015656329451;1,24821395500689;0,0122840602467308;0,0342946796724306
"TrE0410C";1436,52223643998;-2,10861585287011;0,236409083831478;8,26199702633499e-20;2,23928609058597e-18
"TrE0159C";58,7409286754541;-2,10740647856019;0,58268811481469;4,7157654743064e-05;0,000245469646543366
"TrF0474W";13,2211013101734;-2,10613471177475;1,26599540927233;0,00888708827135122;0,0260868336560376
"TrD1427W";86,1633144535828;-2,10503893881775;0,367502095060131;1,89418436062404e-09;1,97296389366528e-08
"TrA1935W";36,0224821213208;-2,10333617353009;0,747844091572254;0,000687654018666383;0,00277068168877488
"TrF1186W";411,303021371699;-2,10310062517318;0,328785925268579;2,83459422700473e-11;3,69909116366977e-10
"TrC1103W";2688,65882005447;-2,09101924903649;0,27006301584342;1,56238688744684e-15;3,11806039373669e-14
"TrE0098C";76,6961793139206;-2,08715136592115;0,308493769972678;2,48748789876891e-12;3,63621621596863e-11
"TrE1151W";324,107546940587;-2,07804450865254;0,273870410746614;6,06365332156338e-15;1,13685155302265e-13
"TrE0994W";4,52108290710859;-2,07799683846672;0,881855127473341;0,0035238363760891;0,011709450436058
"TrE0045C";105,711797488665;-2,07497418008596;0,322281396052207;2,23906094278918e-11;2,95973152825612e-10
"TrC0314C";9,49356701553563;-2,06958219488197;0,848989085250238;0,00239784326208846;0,00833940178761737
"TrG0504W";821,126891513445;-2,06902201591907;0,234426001541338;1,97414694859782e-19;5,20903359734547e-18
"TrE0629W";3272,367203952;-2,06877017515826;0,158938104704756;1,72191038894821e-39;1,332915178354e-37
"TrC0363W";34376,991261312;-2,06618002241001;0,285643880761603;8,4488125109436e-14;1,41990076047404e-12
"TrB1176W";530,25230383075;-2,06374608448768;0,695808023304878;0,000427215147119449;0,00181811094263496
"TrC1558C";6,63769161592156;-2,05882023921417;0,772994568164126;0,00128342011556672;0,00482664215710737
"TrG0356W";717,809004865134;-2,0587422811059;0,33276821825788;1,08388368866493e-10;1,2983732158005e-09
"TrE1087C";331,460289699329;-2,0564239051512;0,217738282710515;6,5787574470575e-22;1,97131212885729e-20
"TrB0401C";3221,17532512811;-2,05511284597436;0,293946821769193;4,66367674670766e-13;7,33129984582445e-12
"TrA1946W";47,60004379255;-2,0548159241785;0,339272176117636;3,01763698394421e-10;3,44516365384826e-09
"TrB0609W";39,2538514279116;-2,05337742916279;0,399611622535915;5,17697807210446e-08;4,42293996160229e-07
"TrF1137W";114,106022066474;-2,05165449597424;0,304918131657544;3,14291979368071e-12;4,57469436635748e-11
"TrD0183W";10,9906337399279;-2,05093347882458;1,05183761146838;0,00657868100145981;0,0201139923617344
"TrE0940C";3120,91190288261;-2,04848199434023;1,24786574473713;0,00863269494539166;0,0254204256345856
"TrF0357C";110,690997253528;-2,04677325626157;0,446932208493742;7,98670400846323e-07;5,69094432067485e-06
"TrC0102W";6,96082274282363;-2,04445129333024;0,815329123767547;0,00204034556502583;0,00721642470869989
"TrE0027W";114,819568826499;-2,04384731572143;0,276707268336514;2,85397808001568e-14;5,03660587592405e-13
"TrB1478C";12927,3331789192;-2,04127703468998;0,366387506962181;4,48204512822725e-09;4,41209413489654e-08
"TrE0852C";687,987599168171;-2,04043058789336;0,335866984512107;2,22403593875168e-10;2,56781912114855e-09
"TrB0300W";6,25427032274052;-2,03727036203682;1,25628552772753;0,0135715670522109;0,0373181571957726
"TrB0427W";30,6094523973375;-2,03635900158893;0,409918364212229;1,31651211110658e-07;1,05672590347895e-06
"TrD1414C";68,9034030748833;-2,03581734869839;0,407908692887299;1,05554209444811e-07;8,60090041552692e-07
"TrA0240W";6266,73226073115;-2,0355232012556;0,209526487985538;4,72442036513305e-23;1,56226949161584e-21
"TrA2135W";11,5751811796151;-2,03271832136603;0,798248572737521;0,00176298182639715;0,00636092807278463
"TrA0576W";102,019434361602;-2,03004812900634;0,541105433271086;2,87867273209831e-05;0,000156209654681787
"TrG0179W";20,8200703129167;-2,02864635617167;0,731485889959395;0,000992427157549773;0,0038324341254133
"TrB0535W";148,268966178347;-2,02084433039703;0,273955047747155;3,08117293989421e-14;5,42817674135156e-13
"TrB0962W";193,930630707973;-2,01979455963454;0,343321206359811;7,651739400975e-10;8,37103567442854e-09
"TrE0222W";365,350929103643;-2,0183663537992;0,305602367071823;7,76156280517815e-12;1,07754957531672e-10
"TrG0178C";83,2729481092143;-2,01603317371421;0,483268945605252;5,37379952745691e-06;3,32784748918513e-05
"TrC1546W";262,676607373034;-2,01511481348684;0,275148459542793;4,56669553991007e-14;7,86888617652632e-13
"TrF0488W";4,54780240546281;-2,0102376060724;1,8454344694527;0,0174835849377175;0,0463777961821385
"TrB0561W";2097,65599623236;-2,00894049780178;0,351188127509747;1,98573483239257e-09;2,05159135666201e-08
"TrC0009W";11,5710912413674;-2,00092052088327;0,904880648102538;0,00363318124648769;0,0120064184917889
"TrD0335C";819,844495091229;-1,99992740541108;0,27189070876452;3,47902809393056e-14;6,05599813693058e-13
"TrF1088C";104,36665057397;-1,9938244503167;0,321047535293314;1,00097040396077e-10;1,20754611424688e-09
"TrA0008W";32,4845990896535;-1,99381735204674;0,689923272848972;0,0005959061828752;0,0024483190094969
"TrG0232W";1704,474126372;-1,99300990947904;0,388873126636119;5,35146348139441e-08;4,56057163076631e-07
"TrE0192C";15,8061841646943;-1,98897114487047;0,628848697071697;0,000282238702340711;0,00125935155481108
"TrG1142C";33,6872168812487;-1,98814369212917;0,426026011418337;6,24565232570443e-07;4,5293169243469e-06
"TrD0899W";1578,91785464675;-1,9875511629914;0,349439219320153;2,57100040344266e-09;2,61137993264186e-08
"TrE0948C";627,918975111397;-1,98749139848937;0,198137203991276;2,25072659892877e-24;8,06944715363304e-23
"TrC0828W";3,17240077904478;-1,97577865871979;1,27039135038807;0,0159354345347515;0,0428608239210556
"TrE0219W";1411,52422388002;-1,97388210310616;0,339525282802343;1,1551127889827e-09;1,22947317477346e-08
"TrA1993W";5,69017935553147;-1,97121199710067;0,986339516020688;0,00692019034430827;0,0209885737423989
"TrG0414C";24,6761346112754;-1,9706350304657;0,457561461270693;3,41644545564847e-06;2,19831484041663e-05
"TrG0013W";389,949456954198;-1,96936744292084;0,293538423862236;3,98751292383386e-12;5,73864888108935e-11
"TrC1478C";19,0460184557199;-1,96846967465251;0,483049748396947;9,76585626995266e-06;5,76140412046053e-05
"TrD0595C";59,6918590689843;-1,96154978899187;0,472416581685741;6,364153846843e-06;3,88696497352312e-05
"TrE1123C";14,2464931455563;-1,95972655373923;0,656705706467389;0,000546854613157072;0,00226683993397118
"TrB1813W";1427,12492999916;-1,95756222975825;0,281873312290307;7,04281325294515e-13;1,09035554270596e-11
"TrA0181C";1042,78123316015;-1,95688323899804;0,429975980646631;9,75412714887154e-07;6,8406088680281e-06
"TrA0659W";435,436065526713;-1,95454935097997;0,471218015243284;5,73086480060957e-06;3,5297152822561e-05
"TrB0440W";112,185569949588;-1,95251973745614;0,318260745482255;1,70492042717858e-10;2,00010068024233e-09
"TrE1210C";447,16587022502;-1,95114604761314;0,247373797630723;6,40592331393048e-16;1,34130582831438e-14
"TrB1539C";4399,73893067753;-1,9510345032952;0,500853470656032;1,61741780455466e-05;9,20711706236185e-05
"TrB0149C";435,233093320113;-1,95097354578101;0,248621619054733;8,83725546747294e-16;1,82791652564046e-14
"TrA1370C";253,360933577656;-1,94911276763988;0,28223581328539;9,93839871750174e-13;1,5134211340601e-11
"TrD0962W";8447,53367996155;-1,94686715867435;0,290827622982059;4,29992435444312e-12;6,15358922320725e-11
"TrC0080W";58,6225081999255;-1,94466638664627;0,360201218530407;1,36596373010571e-08;1,2585588272516e-07
"TrA0636C";964,985422718024;-1,94367958546274;0,141873294782841;2,1428766168064e-43;1,93769143986971e-41
"TrD1209W";905,349469782548;-1,94216592652986;0,67628804141092;0,000642357354613335;0,00260667492034911
"TrF0655W";1556,78894860557;-1,93842981930525;0,219669976703743;2,04119310424534e-19;5,34066882094022e-18
"TrB0864C";12277,7378205;-1,93821057119629;0,429441381537565;1,18684956331405e-06;8,21071688418616e-06
"TrG0866C";384,581562605252;-1,93412278763229;0,207708878520493;2,49311443275001e-21;7,2592773462522e-20
"TrG1131C";137,92060069655;-1,93307346778606;0,295286376523329;1,20603156010967e-11;1,62575600015839e-10
"TrD1381W";543,043551816742;-1,93282896543803;0,20898555239547;4,56610052405792e-21;1,2940799464563e-19
"TrC0043C";39,93276079113;-1,93179256725808;0,590419335456105;0,000185666960334074;0,00085804839470537
"TrD1267W";536,956204082907;-1,92573880994808;0,264754214473983;7,0763698636011e-14;1,19911023658833e-12
"TrD0690C";6684,95170331606;-1,92503577718592;0,358988971610093;1,36830110489188e-08;1,25957663871939e-07
"TrA2004W";8,22885658303217;-1,92489884316327;0,871674694180463;0,00463035765403257;0,0148409644005348
"TrG0039W";129,345274556478;-1,92294146738386;0,317382860631866;2,85977017574378e-10;3,26858295925614e-09
"TrG0358W";2250,61532335587;-1,92147289071529;0,304219742418841;5,5614557645775e-11;7,00702281164647e-10
"TrB1877W";455,114871555303;-1,92078072811719;0,296384099190808;1,81918953279406e-11;2,41796748360898e-10
"TrD1415W";66,1131712772539;-1,91548728130237;0,491776479055217;1,82642475175915e-05;0,000102823185198209
"TrB1704W";54,3451582772853;-1,91506488937416;0,460545786947292;6,26753929268472e-06;3,83024620171367e-05
"TrE0742C";2539,44556288982;-1,91454007038569;0,266049243209372;1,2514647841687e-13;2,07588752672659e-12
"TrB1941C";15,4642182843096;-1,91433882445879;1,06941129340062;0,0102308133142101;0,029340008544653
"TrC1520C";138,525457126736;-1,91215243121474;0,293766485584264;1,64436734733975e-11;2,19635889609379e-10
"TrB1686C";582,854465882971;-1,91213032888659;0,326039657160846;9,0754231004669e-10;9,82337640260283e-09
"TrC1539C";300,798283692006;-1,91000242857049;0,448230304473038;3,86486164646751e-06;2,4620421635664e-05
"TrC0897W";73,1453950061962;-1,90782132386848;0,277263088149447;1,37893788008255e-12;2,069014281745e-11
"TrB0254W";7179,59237680758;-1,9005043363323;1,47793439051069;0,0133046564139362;0,0366928418994873
"TrF1136C";36,7046327922903;-1,898308359546;0,509341638293003;3,7024840969748e-05;0,000196427738851965
"TrB1542W";2264,63219894781;-1,89780275723332;0,303935588748066;8,64778722317481e-11;1,05445214613843e-09
"TrF0804W";7221,98628623291;-1,89686783544401;0,328472951597;1,94878584159086e-09;2,0183059936415e-08
"TrB0335W";16350,3854544604;-1,89658094738958;0,194466646709762;5,98836869215313e-23;1,94869908587327e-21
"TrE0613W";3307,78118447287;-1,89191879850339;0,245882279171007;2,64243208357901e-15;5,13315038593353e-14
"TrG0638W";182,728734780519;-1,89106109611627;1,4858089502052;0,0155418606715913;0,0419236357820274
"TrG0020C";209,186084697317;-1,88719680066693;0,330558600618212;2,33828850826022e-09;2,39165485259288e-08
"TrF0874W";13,6118732528151;-1,8870683042008;0,945910781865099;0,00663070130489248;0,0202427564784557
"TrA0555C";23,520379204338;-1,88395809413938;0,542109217046604;0,00010752268178634;0,000520448490048708
"TrC0159C";70,0819074039374;-1,88378609896277;0,298719425169656;6,4415495192793e-11;8,05627331554417e-10
"TrG0355C";2198,26823005004;-1,88104377827709;0,306286222021772;1,70481290727931e-10;2,00010068024233e-09
"TrA0204W";556,604139474291;-1,88042619885097;0,308444737668372;2,31719677133774e-10;2,67236079114323e-09
"TrA1960W";245,366434937583;-1,88003192823899;0,329113511655109;1,93175722115769e-09;2,00596496806802e-08
"TrB0836C";962,396386319727;-1,87631614143556;0,258695193497738;8,53016352540052e-14;1,42887230987775e-12
"TrA1619W";12670,7805473109;-1,8763145041649;0,355534113257011;2,67339391418858e-08;2,38991592433761e-07
"TrB0136W";392,221998848073;-1,87623935018257;0,273034875257451;1,38681515136676e-12;2,07778258308879e-11
"TrA2078C";25,5788603832846;-1,87441720884175;0,467387866372819;1,32186148908767e-05;7,64823368940988e-05
"TrB1277C";132,421574514902;-1,87403185814967;0,244290885791061;4,0043702870275e-15;7,69110067534718e-14
"TrC0539C";216,970928078457;-1,87397216791184;0,245406462474266;4,72709395328699e-15;9,01146380871015e-14
"TrF0495C";14,4688649691069;-1,87230778341368;0,639350970829315;0,000617517847355927;0,00252022255568246
"TrE0115W";780,671636322174;-1,87202019020607;0,257869235959163;8,28946411634751e-14;1,39771855347919e-12
"TrF0195W";376,81024727341;-1,87140127125416;0,427473528375126;2,34784072995074e-06;1,5537717991345e-05
"TrA0574W";329,500739191623;-1,8681733379534;0,281607062158942;7,13316443657533e-12;9,97081726579025e-11
"TrG0900W";1532,87762437091;-1,86579919636739;0,29437230229269;4,66440772168877e-11;5,92797488808655e-10
"TrD0153C";68,4000658216977;-1,864077602685;0,426697324460416;2,66134873817017e-06;1,73761414738804e-05
"TrA0564W";336,909502125325;-1,86394487513138;0,240972573449666;2,23095790424912e-15;4,39227897218063e-14
"TrB0135W";981,058336312852;-1,86374613435069;0,299752077380316;1,09061252629285e-10;1,30490384000706e-09
"TrD0032W";114,88009003768;-1,86327453890941;0,335708804842487;6,23260228396047e-09;6,04219451020001e-08
"TrF0461W";72,6916582586754;-1,86159683696437;0,33323485038974;5,23549797394469e-09;5,10948598832539e-08
"TrD1393W";7771,74560353851;-1,85930344078716;0,374996933372888;1,45703587584334e-07;1,16053480404471e-06
"TrE0011C";198,713122259052;-1,85735489402826;0,585789986123823;0,000278579711786454;0,00124465566026847
"TrB0691C";1385,44352986607;-1,85471217260458;0,920123781529192;0,00565573227236714;0,0176404982780975
"TrB1810C";145,873852113121;-1,85354725466839;0,287546467554631;2,49386057997129e-11;3,28379734615292e-10
"TrB0023C";2009,64644122317;-1,84585149499918;0,173684020526879;4,47194720241027e-27;1,88819655017472e-25
"TrB1745W";317,38846106036;-1,84517230595013;0,232733032930328;5,26074071319098e-16;1,10833502283269e-14
"TrC1244C";10,2722080900776;-1,84375817032538;0,873210740447033;0,00600188489644559;0,0185565594053546
"TrF0798W";111,119509029761;-1,83982496788242;0,229267581811939;2,48950669237027e-16;5,38936003869478e-15
"TrC1395C";11,0648303459414;-1,83837720212545;1,02076821113992;0,0103533835532129;0,0296332978002043
"TrE0204W";1354,75111191129;-1,83698167902549;0,244704988139623;1,3153826194887e-14;2,40010350105991e-13
"TrB1276W";18,9686610935318;-1,83534951775907;0,45676725914131;1,35077215652607e-05;7,80666849286391e-05
"TrB1897W";64,6640459854232;-1,83205700194402;0,718902215906136;0,00181617916818716;0,00652980954980171
"TrD0904W";24,0551570240876;-1,82740625391775;0,450068928040814;1,14817583295549e-05;6,68874610099154e-05
"TrG0473C";1498,12203642077;-1,82680019085387;0,249778860483237;5,78915121468922e-14;9,85892451861574e-13
"TrD0434C";3089,19825560232;-1,82446911708224;0,319765329989007;2,69150134024628e-09;2,72564526210471e-08
"TrB1025W";213,848898546087;-1,81985099170757;0,387199020894818;5,4725136281884e-07;4,0084691220666e-06
"TrG0604C";158,687547604182;-1,81911585183589;0,242825828492402;1,46707045856669e-14;2,67210801169954e-13
"TrG0034W";82,7501399722633;-1,81779683064026;0,69554062038125;0,00154000684723097;0,00565832073534919
"TrB0867W";79,7615484319837;-1,81637302448674;0,365625223142482;1,45719921079405e-07;1,16053480404471e-06
"TrC1245C";25,1642976239444;-1,81624439107947;0,456702945526245;1,53298394966426e-05;8,76064317543031e-05
"TrD0584C";322,722048198916;-1,81308014899846;0,235124142529792;2,8699700494217e-15;5,54354517296615e-14
"TrG0681C";299,802557828573;-1,81052799710999;0,187316871375989;8,41200678247033e-23;2,67769113094336e-21
"TrB0223W";17,3920577945498;-1,80967650925979;1,08318332493935;0,0120675154825679;0,0338101204583255
"TrC1488W";23,1422542583952;-1,80039758536165;0,691294028643322;0,00171455035699221;0,00620370947158159
"TrE0021C";4334,40113194605;-1,7994297812509;0,170971332442324;1,67988170253847e-26;6,65311288237909e-25
"TrB1040C";5362,89014866351;-1,79736579367774;0,282221522638365;4,3245942954922e-11;5,51669219866907e-10
"TrG1079W";1499,88855451144;-1,79435211228382;0,209573810879951;2,57682114923775e-18;6,25414691280554e-17
"TrE0931C";207,963090137311;-1,79328079969477;0,218816019827724;6,01627631029368e-17;1,35704881542121e-15
"TrB1703C";44,0242511353423;-1,79305502769185;0,318721907329017;4,55691272392221e-09;4,47716675125357e-08
"TrE0007W";32,8754168913828;-1,79014127260719;0,504004761310879;8,21168939233176e-05;0,000406784361697826
