"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"TrA0235C";0,3169549709958;0,788777961021611;3,66704558947712;0,215099033206752;0,8296901076537;1
"TrA0236W";1661,7216962791;0,13821033639534;0,118199917785459;1,16929299939278;0,242285602719137;0,791602929435426
"TrA0237C";90,236146930534;-0,144184072122249;0,230643345178432;-0,625138661645337;0,53188005536139;0,96919793588398
"TrA0238C";945,8494863441;0,0530404361718937;0,19535838322792;0,271503251078879;0,786003999583026;1
"TrA0239W";37,296128769057;0,285673233965082;0,408577713466901;0,699189467631656;0,484433631855568;0,953454768336276
"TrA0240W";6266,73226073115;-0,206601867146944;0,209525068406259;-0,986048441451181;0,324109342421455;0,866848323693039
"TrA0241C";18,9750358578957;0,231247097379379;0,567734068733917;0,407315872191843;0,683776006717823;1
"TrA0242W";2485,17088145709;0,64673130948043;0,31107990137393;2,07898776688577;0,0376184748619112;0,368755716903289
"TrA0243C";298,493195259225;0,150391586195485;0,176791974510673;0,85066975812528;0,394952826973452;0,910066953713241
"TrA0244W";454,007881616097;-0,162299535961;0,21286868181866;-0,762439709657531;0,445797613692099;0,932642590410211
"TrA0245W";1160,11604939747;-0,0759432460795582;0,11901871943399;-0,638078164852697;0,52342279948423;0,96564238029737
"TrA0246W";238,299324417224;-0,136553882080548;0,19805028915105;-0,689490950333331;0,490514366222398;0,955371147550224
"TrA0247C";349,626451997175;-0,124234805310168;0,228507886317296;-0,543678414396871;0,586662788920335;0,982432792725818
"TrA0248W";217,885050163626;-0,0231556510942244;0,179303059622623;-0,129142531884062;0,897244868191264;1
"TrA0249W";3,0140458377188;0,883736590548374;2,46787070445882;0,358096795327116;0,720270877213333;1
"TrA0250W";0,25048888846335;0,883730697988071;4,40746334313912;0,200507781729763;0,841083472632528;1
"TrA0251C";123,590079691109;0,890339610173726;0,432913106507794;2,05662428970073;0,0397223799168196;0,379016194101109
"TrA0252W";865,803558526253;-0,132799909287076;0,19026073784386;-0,697989037528382;0,485184049818834;0,953454768336276
"TrA0253W";109,124985158772;-0,128312650202192;0,294423398074058;-0,435809962936153;0,662974614734921;0,999612013739856
"TrA0254W";197,534327660202;0,0681058069148433;0,168861769372974;0,403322831258591;0,686710747949424;1
"TrA0255W";1341,4354692202;-1,2269380152704;0,600592987451832;-2,04287769072362;0,0410645472764981;0,385085838429155
"TrA0256C";2,4490469764398;0,15840488011098;1,10995260353323;0,142713192983863;0,886516696882652;1
"TrA0257W";6,19122943166239;-1,571044423211;1,56550636004702;-1,00353755392205;0,315601566976788;0,858448156084325
"TrA0258W";0,101530403076367;0;4,40746334313912;0;1;1
"TrA0259W";0,100551713478772;0;4,40746334313912;0;1;1
"TrA0260C";2049,28385455765;0,216052445799898;0,606641973524377;0,356144901324102;0,721732052413391;1
